ReturnID,OrderID,ProductID,ReturnReason,ReturnDate,RefundAmount
3252,10492,558,Late Delivery,2025-02-06,8695.83
3253,14651,724,Missing Parts,2023-05-15,8990.67
3254,3654,957,Defective,2023-09-07,3498.4
3255,293,421,Defective,2026-06-14,16091.67
3256,18254,253,Wrong Item,2025-08-20,15814.94
3257,24185,260,Wrong Item,2025-04-12,22206.07
3258,8807,684,Missing Parts,2023-05-16,20314.49
3259,4822,58,Defective,2025-07-18,515.66
3260,7412,456,Changed Mind,2023-03-28,6153.62
3261,16939,291,Damaged,2025-06-26,23016.84
3262,11212,546,Changed Mind,2023-02-02,3729.91
3263,13793,749,Late Delivery,2023-06-13,4747.95
3264,20479,596,Defective,2025-05-05,22169.3
3265,12798,485,Changed Mind,2024-02-29,22076.75
3266,2401,508,Defective,2024-05-13,16715.0
3267,13303,959,Damaged,2024-04-06,18836.51
3268,24884,485,Late Delivery,2026-02-05,24053.48
3269,17151,628,Defective,2024-02-01,24304.73
3270,4512,499,Damaged,2025-10-21,17982.16
3271,21105,170,Damaged,2024-09-02,12265.82
3272,185,384,Missing Parts,2024-07-28,10891.59
3273,20833,982,Defective,2025-06-08,18499.91
3274,11632,126,Wrong Item,2024-10-10,9048.86
3275,786,21,Missing Parts,2025-11-18,14425.74
3276,15213,621,Missing Parts,2023-04-17,16422.3
3277,10403,473,Defective,2024-05-21,5883.29
3278,9233,577,Late Delivery,2025-03-08,7204.75
3279,10234,253,Missing Parts,2026-11-02,15043.66
3280,24363,619,Wrong Item,2026-09-17,24208.47
3281,4791,193,Defective,2023-07-22,3600.37
3282,14501,526,Damaged,2026-10-28,2798.41
3283,22875,677,Wrong Item,2027-01-13,24214.6
3284,18224,485,Defective,2024-07-01,4819.17
3285,909,643,Wrong Item,2023-11-18,9321.62
3286,11621,600,Wrong Item,2024-08-04,9106.04
3287,14924,391,Defective,2023-05-17,15127.5
3288,20073,609,Changed Mind,2024-03-08,12174.13
3289,2199,841,Wrong Item,2024-03-31,650.13
3290,9897,210,Missing Parts,2023-06-21,2296.23
3291,17879,196,Late Delivery,2026-06-22,20032.83
3292,12015,437,Changed Mind,2025-05-11,16815.75
3293,9262,629,Late Delivery,2024-10-01,10985.65
3294,14261,315,Damaged,2024-10-14,189.05
3295,14575,141,Late Delivery,2026-05-08,10181.15
3296,8625,167,Wrong Item,2026-04-11,443.04
3297,20885,430,Missing Parts,2026-08-09,12036.51
3298,18756,713,Missing Parts,2024-06-02,22799.25
3299,2950,166,Changed Mind,2024-12-14,5656.66
3300,13496,815,Changed Mind,2026-06-20,2134.95
3301,7366,710,Late Delivery,2026-12-15,19469.5
3302,14893,993,Missing Parts,2026-03-20,916.95
3303,128,524,Damaged,2024-09-05,10932.15
3304,2121,476,Changed Mind,2024-02-27,24072.53
3305,18025,404,Missing Parts,2024-09-08,16443.19
3306,19631,816,Missing Parts,2025-07-01,224.39
3307,17438,992,Wrong Item,2025-07-05,5222.94
3308,3143,329,Defective,2026-10-15,23816.53
3309,14826,621,Damaged,2023-03-10,11108.13
3310,12252,839,Changed Mind,2025-02-03,14472.32
3311,2624,614,Defective,2025-03-10,17147.8
3312,5851,784,Defective,2025-03-17,20654.07
3313,19669,158,Missing Parts,2024-05-18,12660.82
3314,2245,223,Defective,2026-02-27,731.95
3315,24107,544,Missing Parts,2024-04-06,11432.06
3316,22892,407,Wrong Item,2026-08-10,22500.89
3317,12467,289,Changed Mind,2024-02-09,10308.01
3318,8211,685,Damaged,2024-03-30,24041.75
3319,20709,294,Damaged,2025-12-16,23496.62
3320,2665,934,Late Delivery,2023-08-24,341.24
3321,12185,734,Defective,2026-07-10,18753.83
3322,13075,570,Defective,2023-01-26,1735.91
3323,4269,255,Wrong Item,2025-11-03,4454.05
3324,11489,5,Defective,2026-04-12,2563.29
3325,8134,602,Damaged,2024-01-20,6944.44
3326,21643,104,Wrong Item,2024-05-19,8576.82
3327,11850,359,Wrong Item,2024-10-24,11134.5
3328,11874,399,Changed Mind,2023-02-22,18909.57
3329,12689,743,Changed Mind,2024-09-29,18888.6
3330,11525,540,Wrong Item,2024-10-16,2315.07
3331,21706,546,Wrong Item,2026-11-21,5202.94
3332,4685,940,Wrong Item,2025-12-28,10122.13
3333,20683,302,Damaged,2023-06-15,4605.77
3334,9807,832,Wrong Item,2026-10-06,20172.74
3335,10763,890,Wrong Item,2025-10-10,136.18
3336,24706,820,Defective,2025-01-23,3331.73
3337,15019,276,Late Delivery,2026-04-16,11576.7
3338,13999,302,Wrong Item,2026-05-03,5880.84
3339,2397,681,Changed Mind,2025-02-20,9428.75
3340,18659,418,Late Delivery,2026-04-14,7505.74
3341,12844,19,Missing Parts,2024-01-17,11782.02
3342,14821,661,Changed Mind,2026-04-08,7280.4
3343,4760,620,Defective,2023-09-17,1951.43
3344,22885,683,Late Delivery,2024-09-17,2063.12
3345,16585,632,Defective,2025-11-21,9918.11
3346,5619,547,Missing Parts,2025-03-30,629.87
3347,14745,681,Changed Mind,2024-03-22,6050.06
3348,22580,911,Late Delivery,2026-01-17,1755.27
3349,6975,189,Missing Parts,2025-09-08,823.23
3350,6887,349,Defective,2024-09-18,18069.86
3351,8282,545,Damaged,2023-09-07,11256.03
3352,785,320,Changed Mind,2023-03-28,5631.39
3353,14674,879,Late Delivery,2024-06-23,17264.8
3354,19406,675,Missing Parts,2024-12-14,13496.15
3355,4442,529,Missing Parts,2024-04-27,12932.95
3356,6933,981,Damaged,2024-07-31,1863.39
3357,15237,535,Damaged,2024-03-26,11238.9
3358,16830,735,Damaged,2024-12-11,1467.95
3359,15502,500,Late Delivery,2024-08-05,10210.29
3360,990,657,Damaged,2023-04-24,5187.73
3361,22104,256,Wrong Item,2024-04-21,24879.63
3362,9255,654,Changed Mind,2026-01-20,6834.37
3363,11177,599,Missing Parts,2024-04-11,23970.98
3364,17316,806,Late Delivery,2023-05-24,10757.73
3365,2133,262,Wrong Item,2023-08-06,21572.2
3366,47,696,Defective,2023-01-13,11980.37
3367,3366,304,Changed Mind,2026-11-13,18983.1
3368,19932,849,Wrong Item,2026-10-19,11818.73
3369,16597,440,Missing Parts,2023-07-12,473.59
3370,22642,921,Damaged,2023-06-23,11014.64
3371,4871,573,Late Delivery,2023-07-01,5467.39
3372,22920,116,Defective,2024-03-11,14679.45
3373,2098,463,Missing Parts,2025-12-11,10484.51
3374,2391,746,Late Delivery,2027-01-13,24926.16
3375,8108,337,Changed Mind,2025-10-12,4038.71
3376,8281,959,Damaged,2025-07-14,16005.71
3377,16952,997,Defective,2024-09-09,6944.56
3378,3030,870,Late Delivery,2024-03-04,9982.25
3379,4834,228,Changed Mind,2025-09-05,6715.44
3380,469,974,Late Delivery,2023-06-09,21021.53
3381,8532,666,Late Delivery,2025-07-23,7151.09
3382,4364,120,Defective,2026-09-14,2297.52
3383,2316,823,Wrong Item,2024-01-12,12691.91
3384,10870,902,Wrong Item,2025-11-19,10154.97
3385,14225,838,Late Delivery,2025-07-06,8736.69
3386,878,946,Damaged,2023-12-10,16871.87
3387,8992,733,Damaged,2025-08-07,14876.33
3388,10541,957,Defective,2024-05-25,21976.59
3389,8523,963,Defective,2026-11-08,5453.15
3390,15973,833,Changed Mind,2024-08-02,3429.8
3391,3154,129,Late Delivery,2026-08-26,16743.56
3392,8296,371,Late Delivery,2023-01-31,13595.21
3393,8748,533,Changed Mind,2024-12-16,155.87
3394,9089,990,Changed Mind,2025-06-28,21292.31
3395,11190,889,Defective,2026-02-27,21986.46
3396,23249,273,Defective,2025-06-24,15410.64
3397,9866,321,Missing Parts,2023-09-22,4544.32
3398,7419,806,Defective,2025-10-26,8841.69
3399,14254,525,Wrong Item,2026-09-12,617.2
3400,5123,387,Late Delivery,2023-06-27,20817.27
3401,5998,879,Changed Mind,2025-05-14,19439.23
3402,14878,627,Missing Parts,2026-09-12,6786.68
3403,12893,123,Wrong Item,2024-04-28,16218.82
3404,21796,666,Late Delivery,2023-07-28,9405.89
3405,15857,730,Damaged,2023-12-13,24065.27
3406,12749,614,Changed Mind,2023-11-24,10483.07
3407,14122,660,Wrong Item,2023-10-03,15455.41
3408,11851,551,Missing Parts,2025-07-03,13042.82
3409,859,923,Wrong Item,2024-08-05,11470.04
3410,18952,920,Late Delivery,2024-08-03,9090.24
3411,14272,674,Wrong Item,2023-02-27,15927.54
3412,18171,559,Damaged,2025-12-16,2620.85
3413,15824,508,Damaged,2023-11-10,9887.08
3414,14621,425,Changed Mind,2026-10-12,18645.91
3415,6809,10,Late Delivery,2026-03-14,14634.39
3416,24165,294,Late Delivery,2026-11-23,20196.9
3417,15022,39,Missing Parts,2023-03-10,336.49
3418,1279,481,Late Delivery,2024-04-26,22119.12
3419,18864,575,Missing Parts,2023-12-11,18591.12
3420,10965,30,Wrong Item,2024-12-12,1565.17
3421,15619,950,Wrong Item,2024-09-27,15218.68
3422,10544,680,Damaged,2024-02-21,7195.84
3423,12733,369,Missing Parts,2026-05-24,11306.79
3424,17005,949,Wrong Item,2023-03-14,375.08
3425,21092,399,Late Delivery,2023-06-06,17677.3
3426,24057,305,Damaged,2026-02-11,2959.89
3427,17724,889,Missing Parts,2025-08-30,4664.55
3428,22663,34,Defective,2026-08-17,21057.6
3429,5653,21,Changed Mind,2026-10-25,18636.43
3430,1762,390,Late Delivery,2023-02-08,10095.28
3431,19749,705,Missing Parts,2023-10-02,13948.63
3432,7804,488,Defective,2025-05-31,5580.02
3433,5668,230,Defective,2026-09-16,21673.74
3434,21628,671,Missing Parts,2025-12-01,10875.95
3435,13551,625,Wrong Item,2026-07-07,6288.75
3436,17317,862,Damaged,2023-03-12,15802.93
3437,3754,228,Wrong Item,2024-08-03,11110.34
3438,2411,900,Missing Parts,2024-09-15,8966.85
3439,15868,388,Wrong Item,2025-03-23,10801.23
3440,20547,329,Defective,2024-07-27,1467.05
3441,11515,261,Defective,2025-09-09,6171.04
3442,9569,386,Wrong Item,2023-12-12,2615.14
3443,10905,245,Missing Parts,2025-08-03,24124.74
3444,12925,615,Damaged,2023-09-26,22867.8
3445,21187,798,Defective,2023-09-22,16573.39
3446,7139,268,Late Delivery,2023-06-28,1780.42
3447,3090,740,Defective,2026-03-16,4925.25
3448,15364,331,Late Delivery,2024-07-08,22236.89
3449,4892,296,Defective,2025-01-07,432.2
3450,5158,264,Defective,2023-05-30,16586.4
3451,15313,891,Damaged,2025-01-28,1954.14
3452,2702,445,Changed Mind,2025-05-13,9684.25
3453,21544,869,Wrong Item,2027-01-06,5261.18
3454,4202,143,Missing Parts,2023-05-01,14850.04
3455,8040,65,Missing Parts,2023-06-18,23338.6
3456,22768,697,Changed Mind,2025-08-02,22272.35
3457,636,435,Changed Mind,2024-01-27,11285.93
3458,12979,485,Damaged,2025-02-28,18539.88
3459,10247,888,Missing Parts,2024-05-20,2268.66
3460,7749,710,Missing Parts,2025-01-24,7310.85
3461,14845,48,Wrong Item,2023-05-08,19271.82
3462,10292,204,Defective,2023-02-08,16413.04
3463,12003,561,Wrong Item,2026-01-01,7158.89
3464,9270,779,Damaged,2026-11-18,7630.23
3465,8830,813,Missing Parts,2023-09-18,21644.49
3466,7706,486,Missing Parts,2025-04-24,15467.18
3467,18622,287,Late Delivery,2026-04-14,5049.6
3468,6224,246,Damaged,2025-04-19,11657.75
3469,6264,257,Changed Mind,2025-12-04,24496.67
3470,8971,628,Changed Mind,2023-07-20,12615.41
3471,12208,544,Wrong Item,2024-10-15,13269.52
3472,21918,657,Defective,2024-06-29,15450.62
3473,15899,444,Damaged,2023-03-12,7313.78
3474,21476,84,Changed Mind,2026-02-05,23417.65
3475,5254,906,Late Delivery,2023-11-27,1407.36
3476,4424,436,Wrong Item,2026-12-28,1517.85
3477,3371,638,Damaged,2023-03-09,3189.07
3478,20658,638,Missing Parts,2026-01-21,23807.0
3479,22346,159,Defective,2025-04-19,13412.9
3480,8089,178,Defective,2023-08-26,13287.1
3481,11214,241,Defective,2023-04-22,4022.45
3482,18038,792,Late Delivery,2023-12-09,141.45
3483,7578,145,Damaged,2024-05-22,21342.82
3484,12900,883,Late Delivery,2024-04-22,16812.82
3485,5421,910,Damaged,2023-09-23,23400.22
3486,19204,223,Damaged,2026-07-14,1846.77
3487,8921,855,Defective,2026-10-09,10422.29
3488,16545,999,Late Delivery,2024-09-06,7203.02
3489,4333,149,Defective,2025-11-15,8167.54
3490,17954,240,Wrong Item,2025-04-01,5172.21
3491,18362,572,Damaged,2025-01-20,15592.01
3492,13635,590,Missing Parts,2024-01-09,10817.41
3493,14250,823,Missing Parts,2025-10-30,20091.98
3494,8796,196,Defective,2026-06-29,8737.23
3495,15418,632,Defective,2025-04-25,14488.11
3496,467,176,Defective,2023-06-10,2017.82
3497,14765,339,Late Delivery,2025-12-16,15937.29
3498,7713,719,Wrong Item,2024-02-14,7321.78
3499,22206,156,Wrong Item,2026-08-16,17166.34
3500,10204,785,Damaged,2026-08-06,2324.35
