SessionID,CustomerID,VisitDate,Device,TrafficSource,SessionDuration_Min,PagesViewed,Purchased
4525,664,2026-10-18,Mobile,Instagram,27.26,11,No
4526,958,2023-03-04,Mobile,Instagram,35.66,5,No
4527,4797,2023-08-18,Tablet,Referral,43.61,9,No
4528,1871,2023-03-14,Desktop,Email,37.16,7,No
4529,2853,2026-01-21,Mobile,Email,38.23,14,No
4530,3524,2023-12-04,Tablet,Organic,38.28,10,Yes
4531,4612,2023-09-21,Desktop,Instagram,6.01,11,No
4532,104,2023-09-26,Desktop,Organic,44.08,6,No
4533,4171,2024-09-11,Mobile,Google Ads,4.58,3,No
4534,1216,2025-03-07,Mobile,Referral,32.91,11,No
4535,953,2024-06-24,Desktop,Facebook,7.41,10,No
4536,1028,2023-07-24,Tablet,Facebook,4.09,15,No
4537,2732,2024-07-01,Desktop,Email,22.64,6,No
4538,95,2025-12-25,Desktop,Email,7.05,9,No
4539,2586,2024-06-08,Mobile,Google Ads,42.73,5,Yes
4540,2784,2024-09-30,Tablet,Referral,42.69,11,Yes
4541,1996,2023-12-26,Mobile,Google Ads,42.63,2,No
4542,3937,2023-03-21,Desktop,Referral,36.63,1,No
4543,860,2025-11-23,Mobile,Email,6.06,9,Yes
4544,4769,2025-01-19,Desktop,Referral,24.46,4,No
4545,573,2025-11-11,Mobile,Organic,21.89,2,No
4546,4049,2023-05-14,Tablet,Email,33.25,3,Yes
4547,3320,2026-09-16,Desktop,Organic,29.8,15,No
4548,3525,2026-08-26,Mobile,Facebook,6.83,6,No
4549,4644,2025-07-05,Desktop,Facebook,37.45,3,Yes
4550,1854,2024-04-06,Tablet,Direct,27.06,13,No
4551,1810,2024-06-09,Tablet,Referral,18.76,6,No
4552,2202,2025-10-09,Desktop,Direct,18.53,8,No
4553,2175,2025-12-04,Tablet,Organic,19.09,11,No
4554,445,2024-07-22,Desktop,Referral,25.32,15,No
4555,1020,2024-02-25,Mobile,Google Ads,24.55,5,No
4556,2232,2025-10-04,Desktop,Facebook,34.69,6,No
4557,1287,2026-11-29,Mobile,Organic,21.47,4,No
4558,3426,2023-11-03,Desktop,Instagram,16.45,3,No
4559,2520,2024-02-04,Mobile,Facebook,16.92,6,Yes
4560,3984,2025-10-12,Mobile,Referral,11.61,2,No
4561,2934,2026-08-31,Mobile,Direct,1.76,15,Yes
4562,4038,2025-05-21,Mobile,Instagram,9.02,5,No
4563,1696,2023-09-24,Desktop,Organic,11.18,7,Yes
4564,1995,2023-07-07,Desktop,Referral,10.54,4,No
4565,3914,2025-01-21,Mobile,Google Ads,20.9,1,Yes
4566,4442,2024-01-04,Tablet,Google Ads,2.58,13,No
4567,3043,2024-12-28,Mobile,Google Ads,1.44,1,Yes
4568,893,2025-07-25,Desktop,Google Ads,17.39,12,Yes
4569,3500,2023-06-06,Mobile,Direct,22.59,7,No
4570,3793,2025-02-27,Tablet,Direct,8.91,6,Yes
4571,1912,2023-02-09,Desktop,Email,42.52,10,No
4572,2560,2025-04-09,Tablet,Referral,40.41,1,No
4573,3064,2026-10-25,Tablet,Referral,29.77,8,No
4574,2261,2024-09-22,Mobile,Direct,10.3,14,No
4575,440,2024-10-21,Mobile,Direct,10.15,14,No
4576,1177,2023-05-15,Mobile,Google Ads,10.19,3,No
4577,3313,2026-09-07,Tablet,Facebook,28.2,12,No
4578,723,2026-05-30,Tablet,Facebook,27.11,4,No
4579,2521,2026-04-08,Tablet,Direct,26.09,1,No
4580,884,2025-09-29,Tablet,Instagram,27.3,9,No
4581,3243,2023-02-04,Desktop,Email,32.1,8,No
4582,4630,2025-01-03,Mobile,Referral,22.93,1,No
4583,2633,2023-12-11,Mobile,Facebook,6.61,2,No
4584,366,2024-06-17,Tablet,Direct,12.74,4,No
4585,4633,2026-01-19,Tablet,Email,19.23,1,No
4586,1334,2025-10-28,Desktop,Organic,5.02,14,No
4587,1520,2024-06-01,Mobile,Organic,6.11,7,Yes
4588,451,2026-11-09,Tablet,Referral,24.43,9,No
4589,541,2024-09-26,Desktop,Email,44.93,2,No
4590,958,2023-11-22,Mobile,Instagram,38.54,10,No
4591,1622,2024-05-11,Mobile,Direct,24.37,12,No
4592,1291,2026-09-29,Desktop,Instagram,1.06,4,Yes
4593,94,2023-06-28,Desktop,Google Ads,5.18,8,No
4594,2734,2025-11-18,Mobile,Instagram,3.95,4,No
4595,832,2023-12-06,Mobile,Organic,26.86,13,No
4596,746,2023-07-17,Tablet,Email,43.48,14,No
4597,2694,2024-05-29,Mobile,Google Ads,27.67,11,No
4598,1180,2024-01-09,Desktop,Organic,15.68,10,No
4599,1181,2024-11-26,Mobile,Email,10.34,15,Yes
4600,4581,2024-12-26,Mobile,Referral,36.86,7,No
4601,4302,2026-03-16,Tablet,Google Ads,36.43,13,No
4602,2569,2023-06-19,Desktop,Instagram,6.53,1,No
4603,3172,2023-07-18,Tablet,Organic,20.16,7,No
4604,1832,2026-07-20,Tablet,Email,12.7,7,No
4605,1646,2026-03-14,Tablet,Instagram,17.51,15,No
4606,2390,2024-11-01,Mobile,Referral,9.71,3,No
4607,2644,2025-06-26,Tablet,Organic,23.2,3,No
4608,2871,2024-02-18,Mobile,Direct,21.42,13,No
4609,2544,2025-09-10,Mobile,Organic,27.08,10,No
4610,1699,2026-04-21,Mobile,Email,10.17,9,Yes
4611,3674,2025-08-25,Desktop,Referral,27.77,15,Yes
4612,4720,2024-02-18,Tablet,Instagram,16.22,15,No
4613,1893,2025-11-14,Desktop,Email,27.83,10,No
4614,4800,2026-09-25,Tablet,Direct,40.41,14,Yes
4615,1253,2024-12-04,Mobile,Google Ads,8.53,1,No
4616,3744,2023-03-30,Tablet,Direct,7.6,14,No
4617,4627,2025-04-22,Tablet,Referral,28.28,8,No
4618,4448,2026-05-14,Mobile,Referral,16.64,15,No
4619,1879,2024-03-31,Desktop,Google Ads,29.87,4,No
4620,269,2026-02-04,Mobile,Google Ads,26.09,6,No
4621,1920,2025-12-04,Desktop,Facebook,4.82,15,No
4622,2161,2023-12-10,Mobile,Organic,22.51,2,No
4623,3276,2026-08-11,Desktop,Instagram,12.87,6,No
4624,61,2023-07-28,Desktop,Organic,10.21,5,No
4625,2843,2026-06-11,Tablet,Google Ads,6.77,2,Yes
4626,1175,2024-02-13,Mobile,Google Ads,34.15,7,No
4627,4883,2024-11-16,Mobile,Direct,43.66,7,No
4628,2295,2025-04-02,Tablet,Email,37.12,6,Yes
4629,472,2025-06-03,Desktop,Instagram,22.96,1,No
4630,4428,2026-07-14,Tablet,Referral,16.85,13,No
4631,1490,2024-10-09,Desktop,Instagram,27.74,12,Yes
4632,3107,2025-06-21,Tablet,Organic,18.24,13,Yes
4633,3556,2024-06-21,Tablet,Referral,35.74,4,No
4634,2118,2025-09-10,Desktop,Organic,19.54,9,Yes
4635,845,2025-07-07,Mobile,Email,8.52,12,Yes
4636,1727,2023-09-07,Tablet,Direct,8.69,4,No
4637,3179,2026-08-15,Tablet,Google Ads,5.72,1,Yes
4638,87,2023-03-03,Tablet,Organic,10.54,10,No
4639,2480,2024-10-07,Tablet,Facebook,22.99,11,No
4640,2812,2025-08-15,Desktop,Referral,23.69,13,No
4641,2071,2024-06-30,Tablet,Organic,16.2,10,No
4642,284,2026-10-02,Desktop,Facebook,41.65,2,No
4643,2823,2025-06-19,Desktop,Facebook,9.54,10,No
4644,2552,2024-12-11,Mobile,Referral,24.41,15,No
4645,4776,2024-04-17,Tablet,Referral,36.79,10,No
4646,2914,2023-01-14,Desktop,Direct,17.72,6,No
4647,3090,2025-03-01,Mobile,Google Ads,28.03,8,No
4648,570,2025-06-08,Tablet,Email,35.88,13,Yes
4649,1375,2025-12-13,Desktop,Facebook,41.62,14,No
4650,1097,2024-08-01,Mobile,Google Ads,26.92,7,No
4651,3395,2023-02-25,Mobile,Facebook,22.86,10,No
4652,4205,2024-05-18,Desktop,Organic,42.27,7,No
4653,23,2023-03-21,Tablet,Instagram,9.38,13,No
4654,2434,2023-07-28,Mobile,Facebook,24.65,7,Yes
4655,1338,2024-04-18,Tablet,Facebook,34.79,8,No
4656,1032,2026-08-10,Mobile,Facebook,39.09,10,Yes
4657,813,2023-03-27,Tablet,Email,32.43,15,No
4658,3519,2025-04-10,Tablet,Email,15.42,1,No
4659,3063,2026-08-16,Mobile,Referral,30.14,14,No
4660,777,2023-07-11,Tablet,Google Ads,6.68,11,No
4661,4160,2023-11-08,Mobile,Organic,21.17,4,No
4662,3973,2026-09-12,Desktop,Google Ads,10.08,1,No
4663,498,2026-01-26,Desktop,Instagram,32.06,13,No
4664,4847,2024-04-22,Desktop,Referral,33.41,5,No
4665,564,2024-11-07,Mobile,Organic,24.39,3,No
4666,4146,2023-04-14,Mobile,Google Ads,13.46,10,No
4667,2030,2024-06-16,Tablet,Referral,36.22,10,No
4668,1840,2026-08-16,Desktop,Facebook,10.83,11,Yes
4669,333,2025-07-17,Tablet,Direct,1.51,4,No
4670,2189,2026-11-03,Desktop,Organic,11.65,3,No
4671,2881,2025-11-17,Tablet,Referral,10.94,13,No
4672,1238,2026-06-04,Tablet,Instagram,26.08,13,No
4673,3635,2024-04-30,Mobile,Instagram,15.7,10,No
4674,3594,2025-08-05,Mobile,Email,25.6,9,No
4675,4846,2026-03-23,Mobile,Direct,28.07,6,Yes
4676,724,2026-01-20,Mobile,Facebook,11.3,9,No
4677,2261,2026-08-04,Mobile,Instagram,22.52,15,No
4678,2255,2024-07-02,Mobile,Facebook,7.19,1,No
4679,1722,2024-04-11,Mobile,Google Ads,13.82,15,No
4680,2908,2023-09-03,Desktop,Referral,21.25,6,No
4681,4944,2026-03-14,Mobile,Email,8.88,5,No
4682,3926,2023-01-05,Tablet,Email,15.14,8,Yes
4683,3404,2026-07-28,Desktop,Organic,38.36,14,Yes
4684,2484,2024-12-03,Tablet,Organic,30.79,13,No
4685,2699,2025-06-19,Tablet,Google Ads,39.09,13,No
4686,889,2026-09-29,Desktop,Facebook,24.52,7,No
4687,2747,2024-11-03,Mobile,Facebook,28.31,8,No
4688,2779,2025-03-01,Desktop,Referral,3.46,14,No
4689,3707,2025-11-04,Mobile,Google Ads,27.28,12,No
4690,748,2024-07-23,Mobile,Google Ads,14.11,3,Yes
4691,2676,2025-09-13,Tablet,Direct,25.2,5,Yes
4692,1401,2025-01-17,Desktop,Instagram,28.26,8,No
4693,3889,2025-07-02,Desktop,Google Ads,40.19,15,No
4694,3503,2023-10-01,Mobile,Google Ads,15.77,8,No
4695,375,2023-08-09,Mobile,Email,42.27,13,No
4696,3914,2023-10-13,Desktop,Referral,6.56,3,No
4697,4391,2026-01-03,Tablet,Facebook,6.87,6,No
4698,959,2025-08-22,Tablet,Email,22.45,7,No
4699,3295,2026-08-21,Mobile,Facebook,38.4,11,No
4700,2493,2025-12-03,Desktop,Email,37.0,10,No
4701,120,2026-06-17,Mobile,Facebook,21.67,3,Yes
4702,3164,2026-01-27,Mobile,Facebook,39.32,10,No
4703,2818,2025-10-27,Desktop,Organic,41.33,11,No
4704,319,2023-03-30,Desktop,Referral,15.96,10,No
4705,4905,2026-08-01,Tablet,Instagram,36.02,9,No
4706,2278,2026-09-03,Mobile,Email,20.38,12,No
4707,3426,2023-09-04,Desktop,Google Ads,5.22,14,No
4708,1686,2023-01-18,Desktop,Email,17.53,8,Yes
4709,1361,2023-06-16,Desktop,Google Ads,30.52,4,Yes
4710,3220,2023-02-01,Desktop,Referral,12.6,10,Yes
4711,3109,2026-12-04,Desktop,Organic,17.92,2,No
4712,794,2026-05-08,Tablet,Email,22.5,1,No
4713,110,2023-07-19,Tablet,Instagram,20.01,7,No
4714,1316,2025-12-28,Tablet,Google Ads,23.05,12,No
4715,3110,2024-04-30,Desktop,Referral,12.86,13,No
4716,3166,2023-05-17,Desktop,Organic,0.63,8,No
4717,2156,2025-12-01,Desktop,Direct,22.2,7,No
4718,1007,2024-10-20,Tablet,Referral,29.12,9,No
4719,1514,2026-07-01,Tablet,Email,21.48,12,No
4720,394,2023-01-23,Desktop,Email,18.27,10,No
4721,205,2025-09-06,Desktop,Email,38.69,5,No
4722,269,2024-08-06,Mobile,Facebook,13.98,1,No
4723,4468,2025-12-24,Tablet,Facebook,24.2,7,No
4724,1299,2023-10-17,Tablet,Google Ads,21.15,1,No
4725,3915,2026-12-29,Tablet,Organic,1.92,10,No
4726,1674,2023-08-12,Tablet,Google Ads,27.91,8,No
4727,112,2023-04-21,Desktop,Instagram,32.67,3,No
4728,2522,2025-05-30,Mobile,Email,17.97,1,No
4729,675,2025-10-29,Tablet,Referral,29.48,13,Yes
4730,4741,2026-04-08,Desktop,Google Ads,39.85,9,No
4731,3109,2023-06-25,Mobile,Google Ads,10.89,11,Yes
4732,335,2024-07-28,Mobile,Facebook,5.38,4,Yes
4733,2277,2023-11-09,Desktop,Instagram,23.34,3,Yes
4734,3176,2025-08-18,Tablet,Direct,41.69,1,No
4735,843,2024-04-30,Desktop,Direct,8.95,7,No
4736,3218,2025-02-06,Desktop,Direct,32.86,9,No
4737,3356,2026-07-19,Tablet,Instagram,0.97,7,No
4738,1389,2024-11-21,Tablet,Instagram,1.41,7,Yes
4739,3013,2023-11-22,Mobile,Facebook,33.27,11,Yes
4740,3276,2023-02-12,Desktop,Google Ads,28.75,12,No
4741,3672,2023-01-22,Tablet,Instagram,33.83,6,No
4742,571,2023-03-15,Mobile,Direct,7.79,12,No
4743,1862,2023-01-30,Mobile,Organic,37.64,5,No
4744,4456,2026-08-22,Tablet,Google Ads,16.87,1,No
4745,3635,2024-12-13,Desktop,Google Ads,27.81,13,No
4746,2874,2025-08-17,Mobile,Direct,30.12,4,No
4747,2767,2023-07-29,Desktop,Referral,13.14,5,No
4748,3453,2023-10-15,Tablet,Referral,12.2,5,No
4749,1187,2023-12-18,Tablet,Google Ads,18.14,12,No
4750,3147,2026-06-04,Mobile,Direct,44.0,10,No
4751,1999,2025-11-09,Mobile,Instagram,5.31,6,No
4752,64,2025-03-16,Desktop,Organic,5.88,15,No
4753,1389,2025-07-03,Desktop,Organic,5.29,12,No
4754,3315,2025-08-10,Mobile,Organic,27.48,11,No
4755,2189,2025-11-05,Desktop,Email,24.06,13,No
4756,3654,2025-07-13,Mobile,Direct,42.86,5,No
4757,1399,2026-07-17,Desktop,Referral,15.27,15,No
4758,2197,2024-07-26,Mobile,Referral,44.56,14,No
4759,4891,2026-08-03,Mobile,Instagram,3.68,2,No
4760,4460,2025-11-28,Mobile,Email,42.01,4,No
4761,1192,2026-09-10,Desktop,Facebook,28.43,13,No
4762,3478,2024-11-04,Tablet,Organic,1.49,11,Yes
4763,1726,2025-02-01,Desktop,Email,44.98,5,No
4764,2075,2026-01-19,Mobile,Organic,26.47,8,Yes
4765,1107,2023-09-28,Tablet,Referral,21.59,11,No
4766,379,2024-01-07,Tablet,Direct,39.75,1,No
4767,1014,2024-02-26,Desktop,Direct,37.92,8,No
4768,1792,2026-09-19,Mobile,Organic,43.74,2,No
4769,512,2025-09-21,Tablet,Direct,18.13,5,No
4770,4381,2024-09-18,Mobile,Direct,14.82,9,No
4771,4285,2026-08-10,Mobile,Google Ads,44.82,5,No
4772,175,2024-07-29,Desktop,Facebook,6.09,1,Yes
4773,1347,2026-07-28,Mobile,Organic,43.67,5,Yes
4774,654,2026-08-23,Desktop,Google Ads,42.08,7,No
4775,4254,2024-09-05,Desktop,Facebook,37.82,15,No
4776,955,2023-04-06,Tablet,Direct,27.79,1,Yes
4777,1765,2026-05-29,Mobile,Instagram,20.46,5,Yes
4778,1914,2023-06-10,Desktop,Referral,9.97,6,No
4779,421,2023-02-16,Mobile,Google Ads,17.94,1,No
4780,30,2023-05-06,Tablet,Facebook,2.6,13,No
4781,2271,2025-12-22,Desktop,Facebook,7.12,7,Yes
4782,2718,2025-05-06,Desktop,Facebook,42.39,4,No
4783,1036,2024-05-02,Desktop,Referral,5.52,5,No
4784,3421,2025-09-07,Tablet,Organic,24.8,3,Yes
4785,670,2023-04-05,Desktop,Facebook,13.81,13,No
4786,1796,2025-11-20,Mobile,Google Ads,41.89,10,Yes
4787,3072,2026-06-04,Mobile,Instagram,14.35,10,No
4788,2026,2026-07-05,Mobile,Facebook,13.59,3,No
4789,3490,2025-12-02,Tablet,Google Ads,19.04,3,Yes
4790,952,2023-07-28,Mobile,Direct,4.76,15,Yes
4791,3557,2024-09-15,Desktop,Organic,22.93,9,No
4792,176,2026-05-10,Desktop,Organic,43.69,7,Yes
4793,2030,2026-10-23,Tablet,Referral,13.6,9,No
4794,3458,2024-09-30,Mobile,Email,7.52,1,No
4795,2527,2023-02-04,Desktop,Instagram,21.15,6,No
4796,3636,2026-09-01,Desktop,Instagram,14.01,12,No
4797,1603,2025-04-07,Mobile,Referral,37.6,3,No
4798,4046,2023-04-07,Mobile,Google Ads,21.43,11,No
4799,3955,2023-03-12,Tablet,Google Ads,31.66,2,No
4800,2847,2024-03-20,Mobile,Direct,39.51,5,No
4801,4642,2026-02-06,Desktop,Organic,31.69,11,No
4802,1636,2024-03-15,Tablet,Google Ads,16.49,2,No
4803,4204,2025-11-03,Mobile,Google Ads,16.06,2,No
4804,4630,2025-08-16,Tablet,Facebook,8.64,10,No
4805,688,2026-03-12,Desktop,Organic,19.07,15,No
4806,3039,2023-10-03,Desktop,Organic,17.01,8,No
4807,1418,2026-02-08,Mobile,Email,41.54,14,Yes
4808,2383,2023-06-09,Desktop,Direct,10.62,2,No
4809,1091,2026-09-03,Tablet,Facebook,28.48,2,Yes
4810,4016,2026-07-16,Tablet,Instagram,42.78,12,No
4811,1348,2025-11-03,Tablet,Instagram,16.55,14,No
4812,2438,2026-12-19,Tablet,Email,18.16,6,No
4813,4322,2023-09-28,Tablet,Facebook,8.47,6,No
4814,1834,2025-06-14,Tablet,Email,24.94,11,No
4815,2047,2026-10-18,Tablet,Organic,38.72,6,No
4816,1510,2024-03-15,Mobile,Direct,27.22,9,No
4817,16,2023-06-20,Tablet,Instagram,13.48,6,Yes
4818,346,2026-10-03,Mobile,Direct,12.07,9,Yes
4819,1482,2024-07-24,Mobile,Instagram,43.88,11,No
4820,745,2023-09-18,Tablet,Direct,10.45,10,No
4821,4904,2025-04-26,Tablet,Facebook,2.8,13,No
4822,1161,2025-02-15,Desktop,Referral,13.45,10,No
4823,3610,2025-08-17,Desktop,Referral,17.85,4,No
4824,4264,2023-07-31,Desktop,Instagram,2.48,2,No
4825,1356,2023-11-26,Mobile,Referral,23.61,2,No
4826,4953,2024-02-27,Tablet,Direct,35.44,9,No
4827,1996,2026-04-13,Desktop,Google Ads,38.21,1,No
4828,2557,2025-11-07,Tablet,Email,21.3,8,No
4829,2405,2023-10-16,Desktop,Email,8.94,13,No
4830,3583,2023-02-28,Mobile,Email,26.21,8,Yes
4831,1026,2023-11-17,Tablet,Instagram,16.95,12,No
4832,2417,2026-09-29,Mobile,Referral,30.37,8,No
4833,1606,2026-04-03,Mobile,Organic,44.65,11,No
4834,562,2024-04-14,Tablet,Google Ads,28.37,14,No
4835,3839,2026-11-12,Desktop,Organic,41.61,13,No
4836,3331,2026-05-26,Desktop,Google Ads,17.4,11,No
4837,600,2024-12-07,Desktop,Google Ads,8.49,11,No
4838,1877,2026-04-17,Desktop,Direct,16.05,12,Yes
4839,68,2026-06-08,Desktop,Organic,35.58,8,No
4840,2968,2026-09-02,Desktop,Organic,26.06,4,No
4841,2796,2024-02-16,Mobile,Organic,1.04,5,No
4842,4153,2026-01-05,Desktop,Instagram,32.77,12,No
4843,4211,2024-08-25,Desktop,Organic,28.78,9,Yes
4844,3542,2026-02-28,Tablet,Facebook,42.15,5,No
4845,1590,2025-04-24,Desktop,Facebook,22.95,12,Yes
4846,931,2026-07-14,Desktop,Referral,12.74,11,No
4847,3906,2023-04-08,Tablet,Organic,31.1,12,No
4848,169,2026-06-03,Mobile,Google Ads,14.64,13,No
4849,1253,2025-11-26,Mobile,Google Ads,32.08,8,No
4850,2674,2023-09-15,Desktop,Direct,15.37,7,No
4851,1007,2025-10-15,Tablet,Organic,12.73,8,No
4852,4699,2025-05-26,Desktop,Email,16.45,5,No
4853,1741,2025-11-12,Mobile,Email,35.09,2,No
4854,3404,2024-02-26,Tablet,Google Ads,13.0,8,Yes
4855,2507,2026-03-08,Tablet,Direct,27.19,6,No
4856,1043,2024-04-03,Tablet,Instagram,44.29,9,No
4857,3613,2024-01-10,Tablet,Google Ads,9.71,8,No
4858,1014,2025-02-14,Tablet,Instagram,1.38,2,Yes
4859,4368,2025-02-15,Mobile,Facebook,35.22,7,Yes
4860,1112,2024-07-18,Desktop,Organic,6.5,8,No
4861,2079,2024-05-10,Tablet,Organic,23.52,14,No
4862,1560,2024-12-26,Tablet,Direct,43.37,1,No
4863,1318,2025-01-31,Desktop,Facebook,44.15,5,Yes
4864,1687,2025-01-27,Desktop,Referral,6.29,10,Yes
4865,2142,2024-05-20,Desktop,Direct,6.09,8,No
4866,1352,2026-04-24,Mobile,Google Ads,12.5,2,No
4867,4858,2026-07-23,Tablet,Referral,38.69,14,No
4868,4469,2025-09-28,Mobile,Referral,25.92,6,No
4869,3002,2024-08-26,Desktop,Google Ads,2.81,9,No
4870,1260,2024-12-09,Desktop,Referral,2.78,2,No
4871,2844,2025-01-25,Desktop,Email,25.53,3,Yes
4872,2181,2024-06-14,Tablet,Organic,34.61,10,No
4873,820,2026-07-24,Desktop,Instagram,43.34,14,No
4874,337,2024-06-30,Tablet,Email,21.34,12,No
4875,1718,2026-11-04,Mobile,Email,36.11,4,No
4876,2161,2026-09-13,Tablet,Organic,40.78,10,Yes
4877,1439,2025-05-13,Mobile,Email,12.0,14,No
4878,4925,2023-04-27,Tablet,Organic,15.7,7,No
4879,3190,2026-10-18,Desktop,Referral,44.74,4,No
4880,184,2026-06-04,Tablet,Referral,30.65,6,Yes
4881,1856,2024-07-14,Tablet,Email,12.99,8,No
4882,4177,2025-05-10,Mobile,Organic,10.45,11,Yes
4883,4734,2026-11-15,Tablet,Organic,36.6,10,No
4884,4988,2025-06-01,Desktop,Email,29.84,11,No
4885,2982,2026-08-15,Tablet,Organic,21.41,14,No
4886,3525,2023-04-25,Desktop,Email,13.98,9,No
4887,3998,2024-11-25,Desktop,Organic,35.98,14,No
4888,3262,2023-01-10,Desktop,Referral,2.9,12,Yes
4889,2902,2024-01-07,Mobile,Instagram,3.87,13,Yes
4890,4459,2025-03-12,Tablet,Referral,22.03,6,No
4891,3695,2023-03-14,Mobile,Organic,8.13,8,No
4892,3425,2026-01-06,Tablet,Organic,33.08,11,No
4893,2922,2026-01-10,Desktop,Instagram,3.2,3,No
4894,3671,2023-11-16,Desktop,Direct,1.64,11,No
4895,2296,2026-08-11,Mobile,Google Ads,2.04,9,No
4896,3152,2026-10-30,Mobile,Instagram,38.78,2,No
4897,4377,2024-12-20,Mobile,Organic,33.25,10,No
4898,87,2025-02-20,Tablet,Google Ads,32.49,2,No
4899,3075,2023-04-15,Mobile,Google Ads,25.14,4,No
4900,915,2024-05-07,Mobile,Instagram,17.53,14,No
4901,1465,2024-04-24,Mobile,Instagram,38.4,7,Yes
4902,1761,2025-05-16,Mobile,Referral,37.59,6,Yes
4903,2246,2024-09-28,Desktop,Facebook,10.24,7,No
4904,3325,2025-03-11,Desktop,Organic,20.19,9,No
4905,3993,2025-11-28,Tablet,Instagram,8.87,5,No
4906,181,2026-11-04,Mobile,Instagram,13.51,15,No
4907,1012,2025-10-23,Tablet,Google Ads,7.08,14,No
4908,2307,2023-09-21,Mobile,Direct,31.84,5,Yes
4909,3791,2025-06-17,Mobile,Google Ads,42.09,14,No
4910,2726,2025-06-07,Tablet,Facebook,33.76,3,No
4911,342,2026-04-10,Desktop,Google Ads,15.27,8,No
4912,4137,2024-10-21,Desktop,Organic,11.93,3,No
4913,3192,2026-06-09,Tablet,Direct,25.64,1,No
4914,1071,2025-04-20,Mobile,Referral,22.74,13,No
4915,2149,2025-02-19,Desktop,Facebook,41.85,1,No
4916,3590,2025-01-09,Tablet,Google Ads,34.93,12,No
4917,1277,2024-03-14,Tablet,Direct,31.64,6,No
4918,2588,2023-11-07,Tablet,Instagram,17.28,8,No
4919,4329,2024-09-29,Desktop,Organic,44.08,10,Yes
4920,2934,2024-01-12,Mobile,Email,19.44,6,No
4921,1227,2025-09-09,Mobile,Instagram,43.79,10,No
4922,3036,2025-07-03,Tablet,Referral,13.93,13,No
4923,4924,2023-01-05,Tablet,Google Ads,13.75,15,No
4924,2800,2024-03-07,Mobile,Email,35.66,11,No
4925,616,2025-02-11,Mobile,Organic,25.01,10,No
4926,630,2025-07-16,Desktop,Google Ads,35.55,3,No
4927,4789,2023-12-18,Desktop,Direct,31.38,8,No
4928,2108,2024-12-19,Mobile,Instagram,17.62,5,No
4929,616,2024-11-04,Desktop,Facebook,30.23,4,No
4930,167,2026-06-07,Desktop,Organic,9.68,6,No
4931,2478,2023-04-04,Desktop,Referral,11.71,6,No
4932,4655,2025-12-13,Mobile,Facebook,16.86,6,No
4933,3233,2025-12-11,Desktop,Direct,40.64,1,No
4934,4484,2026-01-16,Tablet,Facebook,1.65,12,No
4935,3796,2025-07-23,Tablet,Instagram,24.07,6,No
4936,1518,2026-05-23,Mobile,Google Ads,9.58,14,No
4937,2950,2026-01-16,Mobile,Referral,38.74,3,No
4938,3744,2026-04-19,Mobile,Instagram,12.9,8,Yes
4939,1443,2023-06-26,Tablet,Email,41.02,1,No
4940,750,2024-10-26,Mobile,Instagram,28.35,14,No
4941,4009,2023-06-18,Desktop,Referral,8.97,5,No
4942,2425,2026-10-24,Desktop,Google Ads,41.54,10,No
4943,3843,2024-07-23,Desktop,Facebook,3.75,5,No
4944,4850,2023-04-07,Desktop,Google Ads,11.03,14,No
4945,1018,2023-05-29,Tablet,Organic,21.79,12,No
4946,2448,2023-12-17,Mobile,Google Ads,28.1,12,No
4947,3913,2025-06-19,Tablet,Referral,18.19,10,No
4948,972,2023-01-12,Tablet,Direct,16.27,3,Yes
4949,1043,2025-11-14,Desktop,Referral,31.28,13,No
4950,4056,2024-10-15,Mobile,Facebook,5.51,10,No
4951,2943,2024-10-22,Desktop,Email,33.16,5,No
4952,477,2023-02-22,Desktop,Organic,36.59,12,No
4953,663,2025-08-05,Desktop,Google Ads,4.57,15,No
4954,1699,2026-04-18,Tablet,Referral,33.47,9,No
4955,3883,2025-10-04,Mobile,Email,11.91,2,No
4956,101,2026-06-11,Mobile,Google Ads,3.36,2,Yes
4957,262,2024-05-03,Mobile,Facebook,17.04,15,No
4958,299,2023-01-04,Tablet,Referral,23.03,8,No
4959,1789,2026-11-15,Desktop,Referral,9.31,12,No
4960,2540,2026-12-01,Desktop,Email,28.07,6,Yes
4961,4869,2025-03-13,Desktop,Facebook,30.88,7,No
4962,66,2026-08-28,Mobile,Facebook,41.87,10,No
4963,1308,2024-02-15,Desktop,Direct,41.42,6,No
4964,996,2024-12-22,Mobile,Instagram,41.1,5,Yes
4965,4507,2024-10-29,Mobile,Facebook,18.79,3,No
4966,653,2026-10-20,Desktop,Instagram,14.15,2,No
4967,2220,2023-09-05,Desktop,Google Ads,15.32,8,No
4968,1782,2026-09-28,Mobile,Instagram,27.87,10,No
4969,3604,2025-03-26,Desktop,Google Ads,12.97,15,Yes
4970,1748,2023-12-16,Tablet,Facebook,13.94,9,Yes
4971,4442,2026-11-22,Desktop,Referral,8.47,6,No
4972,2106,2026-02-14,Mobile,Google Ads,1.53,8,No
4973,2652,2024-09-04,Tablet,Referral,1.2,6,No
4974,622,2024-01-30,Tablet,Facebook,27.35,7,No
4975,2125,2023-12-07,Desktop,Email,27.27,14,No
4976,931,2025-09-22,Mobile,Google Ads,44.1,2,No
4977,1137,2026-03-21,Mobile,Google Ads,42.58,9,Yes
4978,2555,2026-05-01,Desktop,Referral,44.62,10,No
